_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,counterspeech_type,confidence,counterspeech,does_the_reply_comment_fit_the_provided_definition_of_counterspeech:confidence,check_one_or_more_types_of_counterspeech_gold,does_the_reply_comment_fit_the_provided_definition_of_counterspeech_gold,reply_to,source
2652531881,false,in progress,2,2/17/2020 06:33:52,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Nothing sadder than a woman supporting an abusive man.
2652531888,false,in progress,2,2/17/2020 06:10:22,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,"Eva Graham , Pelosi just keeps on babbling non stop, someone please escort her back to California & tie her to her rocking chair"
2652531889,false,in progress,2,2/17/2020 06:09:19,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Diane Smith DONT COUNT ON IT!
2652531892,false,finalized,3,2/17/2020 06:39:31,,,no,0.6409,,,Trump is right. Impeach Pelosi for sedition.,Obummer will enjoy prison life from what I hear.
2652531893,false,finalized,3,2/17/2020 06:38:33,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Dumb ass Democrats. Baby killers. Enough said.
2652531894,false,in progress,1,"",,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,
2652531896,false,finalized,3,2/17/2020 06:36:28,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,"Albert J Destefanis it's to bad people can't see trump for what he is, a lying egomaniacal psychopath!!"
2652531900,false,in progress,1,"",,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Pewlosi is the pockets of the Mexican drug cartels
2652531904,false,finalized,3,2/17/2020 06:40:27,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Albert J Destefanis he is the swamp
2652531906,false,in progress,2,2/17/2020 06:35:10,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Jeff Covington ...so far nothing seems to convince me of that...not because im closed minded either.
2652531907,false,finalized,3,2/17/2020 06:40:14,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Eva Graham Pelosi has lost all sense.
2652531909,false,in progress,1,"",,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,IDIOT! You don't have the house votes or even a legit cause to unseat her never mind impeach her.
2652531915,false,finalized,3,2/17/2020 06:32:31,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,https://www.facebook.com/367105936678679/photos/a.372249079497698/2040846389304617/?type=3&theater
2652531918,false,finalized,3,2/17/2020 06:40:22,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,"Hal Eric Mitlitsky you lefties keep regurgitating that mantra about gun control. So stupid, its in the constitution. Also did any of you lunatic leftwings know that Obama already did it 12 times in his Presidency? Btw, we dont give a rats @$$ what  names you whiney sore losers call us. We have names for you too.The dems have to bring in outsiders because the American citizens see they are not for the betterment of this country. Patti Cullen, try telling that to Ms. Pukelosi or the 12 times Obama did it."
2652531919,false,in progress,2,2/17/2020 06:33:52,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,Dummycrats for prison 2019
2652531924,false,in progress,2,"",,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,"Eva Graham   Seriously? You have to stop drinking the Kool-Aid.  Let him open Pandora's Box. Remember, once you open Pandora's Box you can't close it.  Donald Trump. Go ahead and declare a National Emergency. One of two things will happen. Either you will lose in court. Or, the next Democratic president will declare a National Emergency for climate change, gun control, DACA, Health Care reform and middle-class tax cuts. Just to start with. 😎"
2652531925,false,in progress,1,"",,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,"Eva Graham , after we impeach Drumpf for treason!"
2652531926,false,in progress,2,2/17/2020 06:20:04,,,no,0.5205,,,Trump is right. Impeach Pelosi for sedition.,Diana Klausner ...I agree with you but honestly believe they are helping our cause in 2020...making it much easier for Trump to be re elected because a lot of people are seeing that party for what they truelly are.
2652531929,false,in progress,1,2/17/2020 06:31:32,,,no,1.0,,,Trump is right. Impeach Pelosi for sedition.,nothing trump says is right.
2652531935,false,in progress,2,2/17/2020 06:33:50,,,no,1.0,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",Lynn Limauro Floyd  if they committed murder firing squad
2652531936,false,in progress,2,"",,,no,1.0,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",It is the only way to stop it
2652531938,false,in progress,2,"",,,no,0.5091,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL","it's amazing how he was deported but managed to get back to the US, managed to get a car and drive around!!!! omg how could the authority let him do that so freely??? the state should be sued for this!"
2652531940,false,finalized,3,2/17/2020 06:32:06,,,no,1.0,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",Amen!
2652531941,false,in progress,2,"",,,no,1.0,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",Lynn Limauro Floyd what does the wall have to do with it?
2652531943,false,in progress,2,2/17/2020 06:19:16,,,no,0.511,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL","Lynn Limauro Floyd How sad!!!! Yes,  BUILD THE WALL!  YOUR SON'S DEATH SHOULD NOT BE IN VAIN!  WRITE PELOSI AND SHUMER! WRITE MANY LETTERS! GO TO THE PRESS!!!! NOT CNN THOUGH....THEY WILL TWIST THE FACTS AND WILL EVEN BLAME YOUR SON ...OR EVEN YOU!!! OUT WITH THE DEMONCRATS! OUT!!!!!! THE ARE TREASONOUS!"
2652531946,false,in progress,2,2/17/2020 05:57:31,,,no,0.5435,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",Babi Nikki So sorry for your loss and the added grief put  on you from our broken immigration laws.  I do hope that sharing your son's story will save someone else's life.  I also apologize  for Babi Nikki.  She can say such cruel things but not brave enough to use her real name.
2652531950,false,in progress,1,2/17/2020 06:33:34,,,no,1.0,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",Lynn Limauro Floyd   Your son was a moron
2652531952,false,finalized,3,2/17/2020 06:38:35,,,no,1.0,,,"My son was killed by an illegal Mexican immigrant who had already been deported once for DUI. He choose to drive drunk, and killed my son while turning onto a busy street. He had no driver’s license, no car insurance.  My son was just 20 years old, less than 2 months shy of his 21st birthday. He was killed instantly. The illegal immigrant was so intoxicated, he tried to urinate on the sheriff deputy’s car. While in jail, he got a Boca Raton lawyer who took us to court to dispute the charges. My family had to live through the awful experience of a trial and details of the accident. Justice did prevail and he was incarcerated. He remains in prison for the time being, but I am concerned if ICE will deport him again, or he will be let back in the community to live amongst us. BUILD THE DAMN WALL",Lynn Limauro Floyd  firing squad is better
2652531956,false,finalized,3,2/17/2020 06:38:33,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda Griffin this does not even take into account the NAFTA deal he negotiated..The part media fails to inform you of is what the NAFTA deal means and how Mexico IS going to pay.... I'll explane...  ~It forces USA metal to be used *(HUGE for American jobs and American steel sales generating billions) and it will keep automobile manufactures in the USA (worth billions).  ~Americans bought $71 billion more imports YEARLY from Mexico than vice versa. That's about to change in Americans favor.   ~At least 30% of the cars must be made by workers earning at least $16 an hour to keep American car manufactures in the USA (That increases to 40% in 2023:) Autos that don't meet these requirements will be subject to hefty tariffs.   ~Canada must open up its dairy market to U.S. farmers. It will eliminate its complex pricing scheme for Class 7 products. That includes milk protein concentrate, skim milk powder, and infant formula etc.   ~It opens the wine market in British Columbia to American wine. (Billions to America).  ~Mexican trucks must meet U.S. safety standards before crossing the border.   ~Provides more protection for patents and trademarks. Saving tons to American's who have been ripped off of their ideas & costs Americans billions and also helps reduce black market.   ~U.S. drug companies can sell products in Canada for 10 years before facing generic competition. Extending it by 2 years. (Billions generated)  ~Companies can no longer use Chapter 11 to resolve disputes with governments, they will now have to pay up instead. The only exceptions are U.S. oil companies.   ~We no longer fund Mexican abortion clinics. Exports drastically reduced, for one example sugar from Mexico cut nearly in half, creating more jobs and revenue, tourism industry hit hard, federal employees banned from traveling to certain main areas.  *Of course, Trump didn't really expect Mexico to just write the US a check as some ignorantly say as ""fact"" :)"
2652531957,false,in progress,1,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,So cute linda
2652531959,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Linda Durbin if you’re a multimillionaire, he’s working for you. Check your bank account, you may have been duped."
2652531966,false,in progress,2,2/17/2020 06:34:51,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda Griffin 10) Combating Opioids  ~Chaired meeting the 73rd General Session of the United Nations discussing the worldwide drug problem with international leaders.  ~Initiative to Stop Opioid Abuse and Reduce Drug Supply and Demand, introducing new measures to keep dangerous drugs out of our communities.  ~$6 billion in new funding to fight the opioid epidemic.  ~DEA conducted a surge in April 2018 that arrested 28 medical professions and revoked 147 registrations for prescribing too many opioids.  ~Brought the “Prescribed to Death” memorial to President’s Park near the White House, helping raise awareness about the human toll of the opioid crisis.  ~Helped reduce high-dose opioid prescriptions by 16 percent in 2017.  ~Opioid Summit on the administration-wide efforts to combat the opioid crisis.  ~Launched a national public awareness campaign about the dangers of opioid addiction.  ~Created a Commission on Combating Drug Addiction and the Opioid Crisis which recommended a number of pathways to tackle the opioid crisis.  ~Led two National Prescription Drug Take Back Days in 2017 and 2018, collecting a record number of expired and unneeded prescription drugs each time.  ~$485 million targeted grants in FY 2017 to help areas hit hardest by the opioid crisis.  ~Signed INTERDICT Act, strengthening efforts to detect and intercept synthetic opioids before they reach our communities.  ~DOJ secured its first-ever indictments against Chinese fentanyl manufacturers. Joint Criminal Opioid Darknet Enforcement (J-CODE) team, aimed at disrupting online illicit opioid sales.  ~Declared the opioid crisis a Nationwide Public Health Emergency in October 2017."
2652531967,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda GriffinHenk 12) Border Security and Immigration  ~Secured $1.6 billion for border wall construction in the March 2018 omnibus bill.  ~Construction of a 14-mile section of border wall began near San Diego.  ~Worked to protect American communities from the threat posed by the vile MS-13 gang.  ~ICE’s Homeland Security Investigations division arrested 796 MS-13 members and associates in FY 2017, an 83 percent increase from the prior year.  ~Justice worked with partners in Central America to secure criminal charges against more than 4,000 MS-13 members.  ~Border Patrol agents arrested 228 illegal aliens affiliated with MS-13 in FY 2017.  ~Fighting to stop the scourge of illegal drugs at our border.  ~ICE HSI seized more than 980,000 pounds of narcotics in FY 2017, including 2,370 pounds of fentanyl and 6,967 pounds of heroin.  ~ICE HSI dedicated nearly 630,000 investigative hours towards halting the illegal import of fentanyl.  ~ICE HSI made 11,691 narcotics-related arrests in FY 2017.  ~Stop Opioid Abuse and Reduce Drug Supply and Demand introduced new measures to keep dangerous drugs out the United States.  ~Signed the INTERDICT Act into law, enhancing efforts to detect and intercept synthetic opioids.  ~DOJ secured its first-ever indictments against Chinese fentanyl manufacturers.  ~DOJ launched their Joint Criminal Opioid Darknet Enforcement (J-CODE) team, aimed at disrupting online illicit opioid sales.  ~Released an immigration framework that includes the resources required to secure our borders and close legal loopholes, and repeatedly called on Congress to fix our broken immigration laws.  ~Authorized the deployment of the National Guard to help secure the border.  ~Enhanced vetting of individuals entering the U.S. from countries that don’t meet security standards, helping to ensure individuals who pose a threat to our country are identified before they enter.These procedures were upheld in a June 2018 Supreme Court hearing.  ~ICE removed over 226,000 illegal aliens from the United States in 2017.  ~ICE rescued or identified over 500 human trafficking victims and over 900 child exploitation victims in 2017 alone.  ~In 2017, ICE Enforcement and Removal Operations (ERO) arrested more than 127,000 aliens with criminal convictions or charges, responsible for Over 76,000 with dangerous drug offenses. More than 48,000 with assault offenses. More than 11,000 with weapons offenses. More than 5,000 with sexual assault offenses. More than 2,000 with kidnapping offenses. Over 1,800 with homicide offenses.  ~Created the Victims of Immigration Crime Engagement (VOICE) Office in order to support the victims and families affected by illegal alien crime.  ~More than doubled the number of counties participating in the 287(g) program, which allows jails to detain criminal aliens until they are transferred to ICE custody."
2652531969,false,in progress,2,2/17/2020 06:29:27,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda Griffin 14) Energy   ~ Presidential Memorandum to clear roadblocks to construction of the Keystone XL Pipeline.  ~Presidential Memorandum declaring that the Dakota Access Pipeline serves the national interest and initiating the process to complete construction.  ~Opened up the Alaska National Wildlife Refuge to energy exploration.  ~Coal exports up over 60 percent in 2017. Rolled back the “stream protection rule” to prevent it from harming America’s coal industry.  ~Cancelled Obama’s anti-coal Clean Power Plan and proposed the Affordable Clean Energy Rule as a replacement.  ~Withdrew from the job-killing Paris climate agreement, which would have cost the U.S. nearly $3 trillion and led to 6.5 million fewer industrial sector jobs by 2040.  ~U.S. oil production has achieved its highest level in American history  ~United States is now the largest crude oil producer in the world.  ~U.S. has become a net natural gas exporter for the first time in six decades.  ~Action to expedite the identification and extraction of critical minerals that are vital to the nation’s security and economic prosperity.  ~Took action to reform National Ambient Air Quality Standards, benefitting American manufacturers.  ~Rescinded Obama’s hydraulic fracturing rule, which was expected to cost the industry $32 million per year.  ~Proposed an expansion of offshore drilling as part of an all-of-the above energy strategy Held a lease sale for offshore oil and gas leases in the Gulf of Mexico in August 2018.  ~Got EU to increase its imports of liquefied natural gas (LNG) from the United States. Issued permits for the New Burgos Pipeline that will cross the U.S.-Mexico border."
2652531970,false,in progress,2,2/17/2020 06:29:37,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda Griffin 15) Foreign Policy  ~Moved the U.S. Embassy in Israel to Jerusalem.  ~Withdrew from Iran deal and immediately began the process of re-imposing sanctions that had been lifted or waived.  ~Treasury has issued sanctions targeting Iranian activities and entities, including the Islamic Revolutionary Guard Corps-Qods Force. Since enacting sanctions, Iran’s crude exports have fallen off, the value of Iran’s currency has plummeted, and international companies have pulled out of the country. All nuclear-related sanctions will be back in full force.  ~Historic summit with North Korean President Kim Jong-Un, bringing beginnings of peace and denuclearization to the Korean Peninsula.  ~The two leaders have exchanged letters and high-level officials from both sides have met resulting in tremendous progress.  ~North Korea has halted nuclear and missile tests.  ~Negotiated the return of the remains of missing-in-action soldiers from the Korean War.  ~Imposed strong sanctions on Venezuelan dictator Nicholas Maduro and his inner circle. Executive order preventing those in the U.S. from carrying out certain transactions with the Venezuelan regime, including prohibiting the purchase of the regime’s debt.  ~Responded to the use of chemical weapons by the Syrian regime.Rolled out sanctions targeting individuals and entities tied to Syria’s chemical weapons program. Directed strikes in April 2017 against a Syrian airfield used in a chemical weapons attack on innocent civilians. Joined allies in launching airstrikes in April 2018 against targets associated with Syria’s chemical weapons use.  ~New Cuba policy that enhanced compliance with U.S. law and held the Cuban regime accountable for political oppression and human rights abuses.  ~Treasury and State are working to channel economic activity away from the Cuban regime, particularly the military. ☆Changed the rules of engagement, empowering commanders to take the fight to ISIS. ☆ISIS has lost virtually all of its territory, more than half of which has been lost under Trump. ☆ISIS’ self-proclaimed capital city, Raqqah, was liberated in October 2017. ☆All Iraqi territory had been liberated from ISIS.  ~More than a dozen American hostages have been freed from captivity all of the world.  ~Action to combat Russia’s malign activities, including their efforts to undermine the sanctity of United States elections.  ~Expelled dozens of Russian intelligence officers from the United States and ordered the closure of the Russian consulate in Seattle, WA.  ~Banned the use of Kaspersky Labs software on government computers, due to the company’s ties to Russian intelligence. Imposed sanctions against five Russian entities and three individuals for enabling Russia’s military and intelligence units to increase Russia’s offensive cyber capabilities.  ~Sanctions against seven Russian oligarchs, and 12 companies they own or control, who profit from Russia’s destabilizing activities. Sanctioned 100 targets in response to Russia’s occupation of Crimea and aggression in Eastern Ukraine.  ~Enhanced support for Ukraine’s Armed Forces to help Ukraine better defend itself.  ~Helped win U.S. bid for the 2028 Summer Olympics in Los Angeles.  ~Helped win U.S.-Mexico-Canada’s united bid for 2026 World Cup."
2652531973,false,in progress,1,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda Griffin fake crisis is your opinion you got from media opinion. Truth is the voters, the president & Federal border agents disagree. What one would you choose, media bias or the source of people who are on the boarder, the president who has access to info no one else does, the voters who put someone in office to do a job that has gone unchecked for years?"
2652531978,false,in progress,2,2/17/2020 06:10:22,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Henk Adelbert Lapomarda Griffin 5) American Business  ~Investment is flooding back into the United States due to the tax cuts.  ~Over $450 billion dollars has already poured back into the U.S., including more than $300 billion in the first quarter of 2018.  ~Retail sales have surged. Commerce Department figures from August show that retail sales increased 0.5 percent in July 2018, an increase of 6.4 percent from July 2017.  ~ISM’s index of manufacturing scored its highest reading in 14 years.  ~Worker productivity is the highest it has been in more than three years. Steel and aluminum producers are re-opening.  ~Dow Jones Industrial Average, S&P 500, and NASDAQ have all notched record highs.  ~Dow hit record highs 70 times in 2017 alone, the most ever recorded in one year."
2652531979,false,in progress,2,2/17/2020 06:17:07,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Linda, here in the US oldsters who spend 60% plus of their time watching TV, talking on the phone, tweeting nonsense, golfing, and traveling to golfing vacations and rah rahs are called ""retirees."""
2652531986,false,in progress,1,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin How many people have been murdered by Illegal immigrants VERSUS How many people have been murdered by white Americans let’s say in the last 10 years?
2652531988,false,in progress,2,2/17/2020 06:12:45,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Ruben Soriano, aren’t you happy Trump is golfing this weekend?"
2652531989,false,in progress,1,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"COLLUSION!  - Trump Advisor, Stone Communicated w/ Russian GRU Hackers & Wikileaks about release of DNC emails  - Trump Campaign Manager, provided polling data to Russian Agent  - Don Jr./Kushner/Manafort met Russian Agent to get Hillary Dirt  - Russia promised Trump Tower Moscow"
2652531990,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin  Do you mean working so hard or Hardly Working
2652531991,false,in progress,1,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Timothy Kershner that doesn't mean every illegal is now ok. That is the 0000.1% of illegals.
2652531992,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin Why do you support this lying idiot? Asking for a friend of yours who really does not understand.
2652531995,false,in progress,1,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin 👍🇺🇸❤️
2652531996,false,in progress,1,"",facts__contains_references_to_fact_based_evidence,1.0,yes,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Marxist Communist left sit on the left to destroy all socialist progress to overthrow capitalism. They never have a socialist agenda ever!!!! Karl Marx was Jewiish and a cousin to the Rothchilds bankers.
2652531998,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Sue Howie just like obama with his shutdown
2652532000,false,finalized,3,2/17/2020 06:40:29,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,
2652532002,false,in progress,1,2/17/2020 06:33:40,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Linda Dee Montes you gun clinging morons. If you are a responsible gun owner, what’s the panic?"
2652532007,false,finalized,3,2/17/2020 06:42:36,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Sue Howie Do you know how our government works? The Democrats in Congress did that!!
2652532008,false,in progress,2,2/17/2020 06:12:45,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"heh's playing golf during a national emergency, what are you smoking?"
2652532009,false,finalized,3,2/17/2020 06:36:51,negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,0.6314,yes,0.6314,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Working hard at lying to the American people.
2652532010,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,linda you triggered TRUMP DERANGEMENT SYNDROME  VICTIMS
2652532011,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin Ms Nancy  ain't giving you no wall twitter fingers. Boom
2652532014,false,in progress,2,2/17/2020 06:33:50,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Timothy Kershner good for him  the illegal that murdered my friends child got squat!! Build that wall
2652532016,false,finalized,4,2/17/2020 06:36:08,,,no,0.7634,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"Linda Durbin oh yea sure, “working hard”... what action did he take after the Las Vegas massacre? Thoughts and prayers? 😑"
2652532018,false,in progress,1,2/17/2020 06:29:27,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin working?  Building a wall is not much of a work if you might ask...... 👀😭
2652532019,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Timothy Kershner Send him back. He is here ILLEGALLY. Come back the legal way!!!!
2652532021,false,in progress,2,"",facts__contains_references_to_fact_based_evidence,0.5102,yes,0.5102,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin He’s playing golf again this weekend.
2652532023,false,in progress,2,2/17/2020 06:37:03,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin he doesn't work hard...he hardly works
2652532025,false,in progress,2,"",,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,😂
2652532026,false,finalized,3,2/17/2020 06:35:13,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,"– If we don't have the funds to build the wall along our own southern border – Then stop sending American tax-payer funded financial aid to foreign countries, stop financial aid to illegal aliens, stop importing cheap labor, stop allowing and enabling US jobs and industries to be outsourced to foreign countries and do not import foreign fuel, steel nor electronics used in our military weapons, national defense systems and power grids – Build the wall and guard the border using our drone and satellite surveillance systems to find and turn back unauthorized intruders – Also, hire our veterans and former law enforcement officers to monitor and minimize visa over stays.  This is The United States of America, it's our country and being a US Citizen is absolutely relevant – What the American People clearly want and need are more elected officials that will actually start putting the best interests of our own US CITIZENS first and foremost, and that includes appointing judges and others that will do the same.  For the first time in 30 years, we finally have a president that's actually doing something about our traitorous trade and immigration policies – And the corrupt manipulative media, establishment puppet politicians and their globalist masters are blatantly fighting President Trump and the American People tooth and nail every step of the way."
2652532028,false,in progress,2,2/17/2020 06:18:26,,,no,1.0,,,Thank you Mr President for working so hard for us American citizens! 🙏❤️🇺🇸❤️,Linda Durbin  You mean golfing so hard
2652532039,false,finalized,3,2/17/2020 06:35:33,negative_tone__some_parts_of_the_comment_insult_the_original_commentcommenter,0.327,yes,0.654,,,"How much insulin could be bought with the wall money to save those who can't afford it...know any diabetics?  How many homeless Veterans could be placed with the wall money?  How many crumbling bridges or roads could be fixed with the wall money?  How many schools and businesses could be protected from gun violence with the wall money. There are far worse emergencies in America today, and you know it. Which is why you are at your fancy resort stuffing your face with omelettes and playing golf. Shame on you.",Betsy Hammond  Yep so many more REAL emergencies than the stupid wall. What a Con
